dbSoilAnaliysis.Province,Ø,dbSoilAnaliysis.Latitude,dbSoilAnaliysis.Longtitude
Nueva Vizcaya,,16.271,121.3435
Nueva Vizcaya,,16.2737,121.0192
Nueva Vizcaya,,16.2823,121.0306
Nueva Vizcaya,,16.2909,121.0421
Nueva Vizcaya,,16.2915,121.0962
Nueva Vizcaya,,16.301,121.295
Nueva Vizcaya,,16.3014,121.042
Nueva Vizcaya,,16.3016,121.1478
Nueva Vizcaya,,16.3053,121.0822
Nueva Vizcaya,,16.3095,121.0727
Nueva Vizcaya,,16.3098,121.1695
Nueva Vizcaya,,16.3151,120.9416
Nueva Vizcaya,,16.321,121.0822
Nueva Vizcaya,,16.3257,121.0536
Nueva Vizcaya,,16.3285,120.987
Nueva Vizcaya,,16.3291,121.0163
Nueva Vizcaya,,16.3387,120.9733
Nueva Vizcaya,,16.3505,121.1424
Nueva Vizcaya,,16.3648,120.967
Nueva Vizcaya,,16.3651,121.0981
Nueva Vizcaya,,16.3759,121.0507
Nueva Vizcaya,,16.3806,120.9733
Nueva Vizcaya,,16.3858,121.022
Nueva Vizcaya,,16.3872,121.0937
Nueva Vizcaya,,16.4229,121.1076
Nueva Vizcaya,,16.4289,121.0744
Nueva Vizcaya,,16.4441,121.337
Nueva Vizcaya,,16.4446,121.1911
Nueva Vizcaya,,16.4544,121.2111
Nueva Vizcaya,,16.4612,121.288
Nueva Vizcaya,,16.4619,121.165
Nueva Vizcaya,,121.1653,121.165
Nueva Vizcaya,,16.4804,121.148
Nueva Vizcaya,,16.4874,121.1576
Nueva Vizcaya,,16.4883,121.2466
Nueva Vizcaya,,16.4903,121.2641
Nueva Vizcaya,,16.4912,121.1624
Nueva Vizcaya,,16.4933,120.9417
Nueva Vizcaya,,16.4936,121.1363
Nueva Vizcaya,,16.4954,121.1475
Nueva Vizcaya,,16.4984,121.272
Nueva Vizcaya,,16.5004,121.1398
Nueva Vizcaya,,16.5015,121.229
Nueva Vizcaya,,16.5026,121.1172
Nueva Vizcaya,,16.5041,121.0938
Nueva Vizcaya,,16.5059,121.1682
Nueva Vizcaya,,16.5113,121.1195
Nueva Vizcaya,,16.512,121.2496
Nueva Vizcaya,,16.5158,121.2196
Nueva Vizcaya,,16.5159,121.1739
Nueva Vizcaya,,16.5172,121.2111
Nueva Vizcaya,,16.5186,121.3067
Nueva Vizcaya,,16.5203,121.3527
Nueva Vizcaya,,16.5226,121.1036
Nueva Vizcaya,,16.524,121.1854
Nueva Vizcaya,,16.5266,121.1539
Nueva Vizcaya,,16.5269,121.1682
Nueva Vizcaya,,16.5312,121.2369
Nueva Vizcaya,,16.5327,121.1447
Nueva Vizcaya,,16.535,121.214
Nueva Vizcaya,,16.5366,121.1064
Nueva Vizcaya,,16.5426,121.1682
Nueva Vizcaya,,16.548,121.198
Nueva Vizcaya,,16.5482,121.3614
Nueva Vizcaya,,16.5491,121.21
Nueva Vizcaya,,16.5494,121.21
Nueva Vizcaya,,16.5495,121.212
Nueva Vizcaya,,16.5496,121.198
Nueva Vizcaya,,16.5502,121.198
Nueva Vizcaya,,16.5505,121.198
Nueva Vizcaya,,121.199,121.198
Nueva Vizcaya,,121.203,121.198
Nueva Vizcaya,,16.5507,121.196
Nueva Vizcaya,,16.5508,121.211
Nueva Vizcaya,,16.551,121.195
Nueva Vizcaya,,16.5516,121.197
Nueva Vizcaya,,121.211,121.197
Nueva Vizcaya,,16.5517,121.197
Nueva Vizcaya,,121.199,121.197
Nueva Vizcaya,,16.5518,121.201
Nueva Vizcaya,,16.552,121.199
Nueva Vizcaya,,121.202,121.199
Nueva Vizcaya,,121.204,121.199
Nueva Vizcaya,,16.5527,121.202
Nueva Vizcaya,,16.5528,121.197
Nueva Vizcaya,,121.205,121.197
Nueva Vizcaya,,16.553,121.2
Nueva Vizcaya,,121.201,121.2
Nueva Vizcaya,,16.5531,121.2
Nueva Vizcaya,,16.5533,121.2
Nueva Vizcaya,,16.5534,121.198
Nueva Vizcaya,,16.5538,121.21
Nueva Vizcaya,,16.5539,121.203
Nueva Vizcaya,,16.554,121.2
Nueva Vizcaya,,16.5542,121.2
Nueva Vizcaya,,16.5543,121.201
Nueva Vizcaya,,16.5548,121.202
Nueva Vizcaya,,16.5549,121.204
Nueva Vizcaya,,16.555,121.202
Nueva Vizcaya,,16.5553,121.203
Nueva Vizcaya,,16.5558,121.202
Nueva Vizcaya,,16.5559,121.2
Nueva Vizcaya,,121.207,121.2
Nueva Vizcaya,,16.5561,121.202
Nueva Vizcaya,,16.5562,121.206
Nueva Vizcaya,,16.5573,121.0758
Nueva Vizcaya,,16.5574,121.201
Nueva Vizcaya,,121.202,121.201
Nueva Vizcaya,,16.5577,121.18
Nueva Vizcaya,,121.206,121.18
Nueva Vizcaya,,16.5579,121.198
Nueva Vizcaya,,121.204,121.198
Nueva Vizcaya,,16.558,121.18
Nueva Vizcaya,,16.5581,121.18
Nueva Vizcaya,,16.5582,121.18
Nueva Vizcaya,,16.5583,121.204
Nueva Vizcaya,,16.5584,121.202
Nueva Vizcaya,,16.5585,121.202
Nueva Vizcaya,,121.204,121.202
Nueva Vizcaya,,16.5586,121.18
Nueva Vizcaya,,121.203,121.18
Nueva Vizcaya,,16.559,121.181
Nueva Vizcaya,,16.5591,121.2111
Nueva Vizcaya,,16.5592,121.201
Nueva Vizcaya,,16.5593,121.181
Nueva Vizcaya,,16.5595,121.181
Nueva Vizcaya,,121.185,121.181
Nueva Vizcaya,,16.5596,121.154
Nueva Vizcaya,,16.5598,121.182
Nueva Vizcaya,,121.203,121.182
Nueva Vizcaya,,16.56,121.18
Nueva Vizcaya,,16.5601,121.18
Nueva Vizcaya,,121.184,121.18
Nueva Vizcaya,,16.5603,121.203
Nueva Vizcaya,,16.5604,121.1356
Nueva Vizcaya,,16.5605,121.182
Nueva Vizcaya,,121.203,121.182
Nueva Vizcaya,,16.5606,121.1495
Nueva Vizcaya,,121.183,121.1495
Nueva Vizcaya,,121.206,121.1495
Nueva Vizcaya,,16.5609,121.177
Nueva Vizcaya,,121.183,121.177
Nueva Vizcaya,,121.209,121.177
Nueva Vizcaya,,16.561,121.174
Nueva Vizcaya,,16.5611,121.184
Nueva Vizcaya,,121.188,121.184
Nueva Vizcaya,,16.5613,121.178
Nueva Vizcaya,,121.2464,121.178
Nueva Vizcaya,,16.5614,121.179
Nueva Vizcaya,,121.184,121.179
Nueva Vizcaya,,16.5615,121.179
Nueva Vizcaya,,16.5616,121.173
Nueva Vizcaya,,121.174,121.173
Nueva Vizcaya,,121.179,121.173
Nueva Vizcaya,,121.188,121.173
Nueva Vizcaya,,16.5617,121.173
Nueva Vizcaya,,121.184,121.173
Nueva Vizcaya,,16.5618,121.173
Nueva Vizcaya,,16.5619,121.168
Nueva Vizcaya,,121.17,121.168
Nueva Vizcaya,,121.173,121.168
Nueva Vizcaya,,121.184,121.168
Nueva Vizcaya,,16.562,121.173
Nueva Vizcaya,,121.18,121.173
Nueva Vizcaya,,121.184,121.173
Nueva Vizcaya,,121.188,121.173
Nueva Vizcaya,,16.5621,121.166
Nueva Vizcaya,,16.5622,121.172
Nueva Vizcaya,,121.184,121.172
Nueva Vizcaya,,121.186,121.172
Nueva Vizcaya,,16.5623,121.172
Nueva Vizcaya,,16.5624,121.17
Nueva Vizcaya,,121.171,121.17
Nueva Vizcaya,,121.205,121.17
Nueva Vizcaya,,16.5625,121.166
Nueva Vizcaya,,121.169,121.166
Nueva Vizcaya,,121.17,121.166
Nueva Vizcaya,,121.171,121.166
Nueva Vizcaya,,121.172,121.166
Nueva Vizcaya,,121.183,121.166
Nueva Vizcaya,,121.188,121.166
Nueva Vizcaya,,16.5626,121.167
Nueva Vizcaya,,121.169,121.167
Nueva Vizcaya,,121.186,121.167
Nueva Vizcaya,,121.189,121.167
Nueva Vizcaya,,16.5627,121.181
Nueva Vizcaya,,16.5628,121.183
Nueva Vizcaya,,16.5629,121.186
Nueva Vizcaya,,16.563,121.184
Nueva Vizcaya,,16.5631,121.186
Nueva Vizcaya,,16.5632,121.168
Nueva Vizcaya,,16.5633,121.164
Nueva Vizcaya,,121.167,121.164
Nueva Vizcaya,,121.175,121.164
Nueva Vizcaya,,121.184,121.164
Nueva Vizcaya,,16.5635,121.162
Nueva Vizcaya,,121.174,121.162
Nueva Vizcaya,,121.184,121.162
Nueva Vizcaya,,121.186,121.162
Nueva Vizcaya,,121.189,121.162
Nueva Vizcaya,,16.5636,121.166
Nueva Vizcaya,,16.5637,121.171
Nueva Vizcaya,,121.172,121.171
Nueva Vizcaya,,121.176,121.171
Nueva Vizcaya,,16.5638,121.169
Nueva Vizcaya,,121.172,121.169
Nueva Vizcaya,,121.174,121.169
Nueva Vizcaya,,121.184,121.169
Nueva Vizcaya,,16.5639,121.162
Nueva Vizcaya,,121.163,121.162
Nueva Vizcaya,,121.175,121.162
Nueva Vizcaya,,121.186,121.162
Nueva Vizcaya,,16.564,121.163
Nueva Vizcaya,,121.176,121.163
Nueva Vizcaya,,121.184,121.163
Nueva Vizcaya,,16.5641,121.163
Nueva Vizcaya,,121.168,121.163
Nueva Vizcaya,,121.169,121.163
Nueva Vizcaya,,121.175,121.163
Nueva Vizcaya,,121.176,121.163
Nueva Vizcaya,,16.5642,121.169
Nueva Vizcaya,,121.175,121.169
Nueva Vizcaya,,121.206,121.169
Nueva Vizcaya,,16.5643,121.163
Nueva Vizcaya,,121.167,121.163
Nueva Vizcaya,,121.169,121.163
Nueva Vizcaya,,121.184,121.163
Nueva Vizcaya,,121.186,121.163
Nueva Vizcaya,,16.5644,121.17
Nueva Vizcaya,,16.5645,121.187
Nueva Vizcaya,,16.5646,121.166
Nueva Vizcaya,,121.171,121.166
Nueva Vizcaya,,121.184,121.166
Nueva Vizcaya,,16.5647,121.172
Nueva Vizcaya,,121.174,121.172
Nueva Vizcaya,,121.187,121.172
Nueva Vizcaya,,16.5648,121.161
Nueva Vizcaya,,121.162,121.161
Nueva Vizcaya,,121.165,121.161
Nueva Vizcaya,,121.172,121.161
Nueva Vizcaya,,121.173,121.161
Nueva Vizcaya,,16.5649,121.184
Nueva Vizcaya,,121.187,121.184
Nueva Vizcaya,,16.565,121.162
Nueva Vizcaya,,16.5652,121.173
Nueva Vizcaya,,121.184,121.173
Nueva Vizcaya,,16.5653,121.187
Nueva Vizcaya,,16.5654,121.169
Nueva Vizcaya,,16.5655,121.164
Nueva Vizcaya,,121.169,121.164
Nueva Vizcaya,,16.5656,121.164
Nueva Vizcaya,,121.184,121.164
Nueva Vizcaya,,121.187,121.164
Nueva Vizcaya,,16.5657,121.165
Nueva Vizcaya,,121.167,121.165
Nueva Vizcaya,,16.5658,121.164
Nueva Vizcaya,,16.5659,121.169
Nueva Vizcaya,,16.566,121.184
Nueva Vizcaya,,16.5661,121.1593
Nueva Vizcaya,,121.169,121.1593
Nueva Vizcaya,,121.174,121.1593
Nueva Vizcaya,,121.189,121.1593
Nueva Vizcaya,,16.5662,121.178
Nueva Vizcaya,,121.184,121.178
Nueva Vizcaya,,16.5663,121.169
Nueva Vizcaya,,16.5664,121.164
Nueva Vizcaya,,16.5665,121.184
Nueva Vizcaya,,16.5666,121.164
Nueva Vizcaya,,121.169,121.164
Nueva Vizcaya,,16.5667,121.16
Nueva Vizcaya,,121.182,121.16
Nueva Vizcaya,,16.5668,121.167
Nueva Vizcaya,,121.172,121.167
Nueva Vizcaya,,16.5669,121.169
Nueva Vizcaya,,121.172,121.169
Nueva Vizcaya,,16.567,121.171
Nueva Vizcaya,,121.172,121.171
Nueva Vizcaya,,121.183,121.171
Nueva Vizcaya,,121.206,121.171
Nueva Vizcaya,,16.5671,121.173
Nueva Vizcaya,,16.5672,121.169
Nueva Vizcaya,,121.173,121.169
Nueva Vizcaya,,121.183,121.169
Nueva Vizcaya,,16.5673,121.173
Nueva Vizcaya,,121.178,121.173
Nueva Vizcaya,,121.189,121.173
Nueva Vizcaya,,16.5674,121.174
Nueva Vizcaya,,121.183,121.174
Nueva Vizcaya,,16.5675,121.174
Nueva Vizcaya,,121.175,121.174
Nueva Vizcaya,,121.177,121.174
Nueva Vizcaya,,121.189,121.174
Nueva Vizcaya,,121.191,121.174
Nueva Vizcaya,,16.5676,121.169
Nueva Vizcaya,,121.171,121.169
Nueva Vizcaya,,121.177,121.169
Nueva Vizcaya,,121.178,121.169
Nueva Vizcaya,,121.179,121.169
Nueva Vizcaya,,121.18,121.169
Nueva Vizcaya,,121.191,121.169
Nueva Vizcaya,,16.5677,121.168
Nueva Vizcaya,,121.178,121.168
Nueva Vizcaya,,121.179,121.168
Nueva Vizcaya,,121.18,121.168
Nueva Vizcaya,,121.184,121.168
Nueva Vizcaya,,16.5678,121.166
Nueva Vizcaya,,121.167,121.166
Nueva Vizcaya,,121.168,121.166
Nueva Vizcaya,,121.171,121.166
Nueva Vizcaya,,121.1739,121.166
Nueva Vizcaya,,121.178,121.166
Nueva Vizcaya,,121.189,121.166
Nueva Vizcaya,,121.191,121.166
Nueva Vizcaya,,16.5679,121.167
Nueva Vizcaya,,121.169,121.167
Nueva Vizcaya,,121.175,121.167
Nueva Vizcaya,,121.176,121.167
Nueva Vizcaya,,121.177,121.167
Nueva Vizcaya,,16.568,121.176
Nueva Vizcaya,,121.18,121.176
Nueva Vizcaya,,121.184,121.176
Nueva Vizcaya,,121.191,121.176
Nueva Vizcaya,,16.5681,121.166
Nueva Vizcaya,,121.171,121.166
Nueva Vizcaya,,121.181,121.166
Nueva Vizcaya,,16.5682,121.179
Nueva Vizcaya,,121.184,121.179
Nueva Vizcaya,,16.5683,121.169
Nueva Vizcaya,,121.181,121.169
Nueva Vizcaya,,16.5684,121.191
Nueva Vizcaya,,16.5685,121.171
Nueva Vizcaya,,121.176,121.171
Nueva Vizcaya,,121.184,121.171
Nueva Vizcaya,,121.189,121.171
Nueva Vizcaya,,16.5686,121.162
Nueva Vizcaya,,121.169,121.162
Nueva Vizcaya,,16.5687,121.182
Nueva Vizcaya,,121.184,121.182
Nueva Vizcaya,,16.5688,121.181
Nueva Vizcaya,,121.205,121.181
Nueva Vizcaya,,16.5689,121.181
Nueva Vizcaya,,16.569,121.181
Nueva Vizcaya,,121.184,121.181
Nueva Vizcaya,,121.188,121.181
Nueva Vizcaya,,121.189,121.181
Nueva Vizcaya,,121.191,121.181
Nueva Vizcaya,,16.5692,121.171
Nueva Vizcaya,,121.179,121.171
Nueva Vizcaya,,121.184,121.171
Nueva Vizcaya,,16.5693,121.173
Nueva Vizcaya,,121.184,121.173
Nueva Vizcaya,,121.189,121.173
Nueva Vizcaya,,16.5694,121.173
Nueva Vizcaya,,121.185,121.173
Nueva Vizcaya,,16.5695,121.174
Nueva Vizcaya,,16.5696,121.185
Nueva Vizcaya,,16.5697,121.173
Nueva Vizcaya,,121.174,121.173
Nueva Vizcaya,,16.5699,121.173
Nueva Vizcaya,,121.185,121.173
Nueva Vizcaya,,16.57,121.175
Nueva Vizcaya,,16.5701,121.183
Nueva Vizcaya,,121.19,121.183
Nueva Vizcaya,,16.5702,121.175
Nueva Vizcaya,,121.185,121.175
Nueva Vizcaya,,121.188,121.175
Nueva Vizcaya,,16.5703,121.175
Nueva Vizcaya,,121.176,121.175
Nueva Vizcaya,,16.5705,121.175
Nueva Vizcaya,,16.5706,121.189
Nueva Vizcaya,,121.19,121.189
Nueva Vizcaya,,16.5707,121.186
Nueva Vizcaya,,16.5708,121.184
Nueva Vizcaya,,16.5709,121.177
Nueva Vizcaya,,121.186,121.177
Nueva Vizcaya,,16.571,121.297
Nueva Vizcaya,,16.5711,121.177
Nueva Vizcaya,,16.5712,121.177
Nueva Vizcaya,,121.19,121.177
Nueva Vizcaya,,16.5714,121.177
Nueva Vizcaya,,121.178,121.177
Nueva Vizcaya,,121.184,121.177
Nueva Vizcaya,,16.5715,121.19
Nueva Vizcaya,,16.5716,121.187
Nueva Vizcaya,,16.5717,121.178
Nueva Vizcaya,,121.179,121.178
Nueva Vizcaya,,121.18,121.178
Nueva Vizcaya,,16.5718,121.178
Nueva Vizcaya,,121.179,121.178
Nueva Vizcaya,,16.5719,121.178
Nueva Vizcaya,,121.187,121.178
Nueva Vizcaya,,16.5721,121.186
Nueva Vizcaya,,121.188,121.186
Nueva Vizcaya,,121.191,121.186
Nueva Vizcaya,,16.5722,121.187
Nueva Vizcaya,,16.5723,121.18
Nueva Vizcaya,,121.189,121.18
Nueva Vizcaya,,16.5725,121.187
Nueva Vizcaya,,16.5728,121.181
Nueva Vizcaya,,121.188,121.181
Nueva Vizcaya,,121.189,121.181
Nueva Vizcaya,,121.19,121.181
Nueva Vizcaya,,16.5729,121.181
Nueva Vizcaya,,121.186,121.181
Nueva Vizcaya,,16.573,121.191
Nueva Vizcaya,,16.5731,121.189
Nueva Vizcaya,,16.5733,121.188
Nueva Vizcaya,,16.5735,121.182
Nueva Vizcaya,,121.183,121.182
Nueva Vizcaya,,121.184,121.182
Nueva Vizcaya,,121.185,121.182
Nueva Vizcaya,,121.188,121.182
Nueva Vizcaya,,121.191,121.182
Nueva Vizcaya,,16.5736,121.182
Nueva Vizcaya,,121.183,121.182
Nueva Vizcaya,,16.5737,121.188
Nueva Vizcaya,,16.5738,121.183
Nueva Vizcaya,,121.186,121.183
Nueva Vizcaya,,16.5739,121.183
Nueva Vizcaya,,121.188,121.183
Nueva Vizcaya,,16.5741,121.183
Nueva Vizcaya,,16.5742,121.191
Nueva Vizcaya,,16.5743,121.188
Nueva Vizcaya,,16.5746,121.191
Nueva Vizcaya,,16.5747,121.189
Nueva Vizcaya,,121.193,121.189
Nueva Vizcaya,,16.5748,121.187
Nueva Vizcaya,,16.5749,121.188
Nueva Vizcaya,,16.575,121.186
Nueva Vizcaya,,16.5752,121.191
Nueva Vizcaya,,16.5755,121.193
Nueva Vizcaya,,16.5764,121.193
Nueva Vizcaya,,16.5771,121.196
Nueva Vizcaya,,16.5772,121.194
Nueva Vizcaya,,16.5777,121.195
Nueva Vizcaya,,16.5778,121.1894
Nueva Vizcaya,,121.194,121.1894
Nueva Vizcaya,,16.5779,121.193
Nueva Vizcaya,,16.578,121.192
Nueva Vizcaya,,121.197,121.192
Nueva Vizcaya,,16.5782,121.196
Nueva Vizcaya,,16.5783,121.197
Nueva Vizcaya,,16.5784,121.195
Nueva Vizcaya,,16.5785,121.198
Nueva Vizcaya,,16.5786,121.194
Nueva Vizcaya,,16.5787,121.193
Nueva Vizcaya,,121.196,121.193
Nueva Vizcaya,,16.5821,121.1887
Nueva Vizcaya,,16.5853,121.2623
Nueva Vizcaya,,16.5916,121.1567
Nueva Vizcaya,,16.6031,121.214
Nueva Vizcaya,,16.6067,121.3027
Nueva Vizcaya,,16.6088,121.1796
Nueva Vizcaya,,121.2426,121.1796
Nueva Vizcaya,,16.6103,121.2655
Nueva Vizcaya,,16.6158,121.3078
Nueva Vizcaya,,16.6241,121.2769
Nueva Vizcaya,,16.625,121.1556
Nueva Vizcaya,,16.6303,121.208
Nueva Vizcaya,,16.6319,121.1978
Nueva Vizcaya,,16.6323,121.1714
Nueva Vizcaya,,16.6393,121.2498
Nueva Vizcaya,,16.6403,121.2426
Nueva Vizcaya,,16.6422,121.231
Nueva Vizcaya,,121.2312,121.231
Nueva Vizcaya,,16.6536,121.35
Nueva Vizcaya,,16.7058,121.3739
Nueva Vizcaya,,16.7107,121.3396
Nueva Vizcaya,,16.7238,121.3633
Nueva Vizcaya,,16.7407,121.3549
Quirino,,,
Quirino,3,,
Quirino,,16.1302,121.3197
Quirino,,16.1802,121.587
Quirino,,16.1934,121.6853
Quirino,,16.1986,121.3971
Quirino,,16.2167,121.662
Quirino,,16.217,121.662
Quirino,,16.2173,121.661
Quirino,,16.2174,121.661
Quirino,,16.2175,121.661
Quirino,,16.2177,121.661
Quirino,,16.2178,121.661
Quirino,,16.2179,121.661
Quirino,,16.218,121.661
Quirino,,16.2182,121.66
Quirino,,16.2184,121.66
Quirino,,16.219,121.659
Quirino,,16.2191,121.659
Quirino,,16.2192,121.659
Quirino,,16.2233,121.6572
Quirino,,16.2406,121.5256
Quirino,,16.249,121.666
Quirino,,16.2492,121.666
Quirino,,16.2495,121.665
Quirino,,121.666,121.665
Quirino,,16.25,121.665
Quirino,,16.2502,121.665
Quirino,,16.2504,121.665
Quirino,,16.2507,121.665
Quirino,,16.2509,121.662
Quirino,,121.666,121.662
Quirino,,16.251,121.663
Quirino,,16.2512,121.666
Quirino,,16.2513,121.663
Quirino,,16.2517,121.666
Quirino,,16.2518,121.662
Quirino,,16.2519,121.662
Quirino,,16.252,121.661
Quirino,,121.666,121.661
Quirino,,16.2521,121.667
Quirino,,16.2524,121.667
Quirino,,16.2525,121.624
Quirino,,16.2526,121.625
Quirino,,16.2529,121.623
Quirino,,16.253,121.659
Quirino,,16.2539,121.668
Quirino,,16.2541,121.622
Quirino,,16.2542,121.666
Quirino,,16.2543,121.668
Quirino,,16.2547,121.628
Quirino,,121.629,121.628
Quirino,,16.2556,121.631
Quirino,,16.2557,121.63
Quirino,,16.2558,121.629
Quirino,,16.2559,121.6853
Quirino,,16.2595,121.6483
Quirino,,16.2605,121.625
Quirino,,16.2618,121.626
Quirino,,16.2643,121.63
Quirino,,16.2655,121.6479
Quirino,,16.2661,121.645
Quirino,,16.2664,121.647
Quirino,,16.2665,121.645
Quirino,,16.267,121.648
Quirino,,16.2671,121.647
Quirino,,16.2687,121.641
Quirino,,16.2689,121.641
Quirino,,16.2698,121.64
Quirino,,16.2701,121.629
Quirino,,16.2704,121.636
Quirino,,16.2705,121.636
Quirino,,16.2708,121.6546
Quirino,,16.2714,121.639
Quirino,,16.2718,121.63
Quirino,,16.2719,121.637
Quirino,,16.2725,121.637
Quirino,,121.639,121.637
Quirino,,16.2739,121.638
Quirino,,16.2747,121.638
Quirino,,16.2749,121.635
Quirino,,16.2752,121.634
Quirino,,16.2753,121.636
Quirino,,16.2758,121.636
Quirino,,16.276,121.631
Quirino,,16.2765,121.6032
Quirino,,16.2913,121.6462
Quirino,,16.2983,121.6654
Quirino,,16.316,121.6553
Quirino,,16.3166,121.7164
Quirino,,16.3168,121.6483
Quirino,,16.3199,121.647
Quirino,,121.774,121.647
Quirino,,16.3202,121.589
Quirino,,16.3315,121.654
Quirino,,16.3326,121.7879
Quirino,,121.788,121.7879
Quirino,,121.879,121.7879
Quirino,,16.3329,121.6768
Quirino,,121.677,121.6768
Quirino,,16.3407,121.662
Quirino,,16.3414,121.685
Quirino,,16.3427,121.6727
Quirino,,121.673,121.6727
Quirino,,16.35,121.7036
Quirino,,16.3543,121.681
Quirino,,121.6811,121.681
Quirino,,16.3622,121.6882
Quirino,,16.3647,121.6335
Quirino,,16.3748,121.7249
Quirino,,16.3903,121.6033
Quirino,,16.3917,121.7799
Quirino,,16.3935,121.7348
Quirino,,16.3971,121.7165
Quirino,,16.3992,121.717
Quirino,,16.4003,121.6541
Quirino,,16.405,121.8006
Quirino,,16.4125,121.5613
Quirino,,16.4187,121.5026
Quirino,,16.4197,121.6375
Quirino,,16.4315,121.6795
Quirino,,16.4366,121.6363
Quirino,,16.4396,121.587
Quirino,,16.4451,121.5199
Quirino,,16.4464,121.6055
Quirino,,121.606,121.6055
Quirino,,16.4476,121.5469
Quirino,,16.4545,121.6461
Quirino,,16.4552,121.6312
Quirino,,16.4596,121.6259
Quirino,,16.4673,121.5211
Quirino,,16.4737,121.6439
Quirino,,16.4742,121.6666
Quirino,,16.476,121.5261
Quirino,,16.481,121.5595
Quirino,,16.4832,121.6449
Quirino,,16.4857,121.6408
Quirino,,16.4884,121.59
Quirino,,16.4917,121.6312
Quirino,,16.4958,121.5099
Quirino,,16.4963,121.619
Quirino,,16.4979,121.4802
Quirino,,16.5052,121.5606
Quirino,,16.506,121.5456
Quirino,,16.512,121.6398
Quirino,,16.5127,121.4771
Quirino,,16.5151,121.5227
Quirino,,16.5154,121.5215
Quirino,,16.5174,121.6411
Quirino,,16.5178,121.6312
Quirino,,16.5322,121.4828
Quirino,,16.5436,121.4612
Quirino,,16.5458,121.5195
Quirino,,16.5461,121.5713
Quirino,,16.5505,121.5447
Quirino,,16.5512,121.4942
Quirino,,16.5529,121.469
Quirino,,16.5549,121.5969
Quirino,,16.5682,121.5798
Quirino,,16.5716,121.528
Quirino,,16.5761,121.4856
Quirino,,16.5878,121.563
Quirino,,16.5885,121.562
Quirino,,16.5897,121.572
Quirino,,16.5899,121.562
Quirino,,16.59,121.572
Quirino,,16.5902,121.563
Quirino,,16.5908,121.558
Quirino,,16.5918,121.561
Quirino,,16.5923,121.564
Quirino,,16.5925,121.562
Quirino,,16.5926,121.577
Quirino,,16.5927,121.561
Quirino,,16.593,121.559
Quirino,,121.576,121.559
Quirino,,16.5953,121.564
Quirino,,16.5958,121.567
Quirino,,121.569,121.567
Quirino,,16.5959,121.578
Quirino,,16.596,121.5541
Quirino,,16.5968,121.565
Quirino,,16.5975,121.551
Quirino,,16.5978,121.559
Quirino,,16.5979,121.559
Quirino,,16.5983,121.561
Quirino,,16.5986,121.56
Quirino,,16.5992,121.575
Quirino,,16.5997,121.566
Quirino,,16.5998,121.558
Quirino,,16.5999,121.566
Quirino,,16.6003,121.562
Quirino,,16.6009,121.566
Quirino,,16.6011,121.559
Quirino,,16.6012,121.559
Quirino,,121.566,121.559
Quirino,,16.6015,121.548
Quirino,,121.56,121.548
Quirino,,16.6016,121.548
Quirino,,16.6017,121.558
Quirino,,16.6018,121.558
Quirino,,16.6019,121.561
Quirino,,16.602,121.5709
Quirino,,16.6024,121.562
Quirino,,16.6026,121.565
Quirino,,16.6031,121.563
Quirino,,16.6032,121.564
Quirino,,16.6037,121.576
Quirino,,16.6039,121.564
Quirino,,16.6043,121.56
Quirino,,16.6052,121.562
Quirino,,16.6054,121.569
Quirino,,16.6056,121.565
Quirino,,16.6057,121.562
Quirino,,16.6058,121.557
Quirino,,121.558,121.557
Quirino,,16.6059,121.564
Quirino,,16.6062,121.5399
Quirino,,16.6063,121.565
Quirino,,16.6066,121.565
Quirino,,16.6068,121.563
Quirino,,121.565,121.563
Quirino,,16.607,121.558
Quirino,,16.6071,121.558
Quirino,,16.6074,121.556
Quirino,,16.6075,121.555
Quirino,,121.557,121.555
Quirino,,16.6076,121.556
Quirino,,16.608,121.557
Quirino,,16.6081,121.557
Quirino,,121.562,121.557
Quirino,,16.6086,121.557
Quirino,,16.609,121.561
Quirino,,16.6096,121.559
Quirino,,16.6097,121.562
Quirino,,16.6101,121.558
Quirino,,121.56,121.558
Quirino,,16.6118,121.558
Quirino,,121.559,121.558
Quirino,,16.6119,121.558
Quirino,,16.6229,121.5341
Quirino,,16.6246,121.5085
Quirino,,16.6292,121.4656
Quirino,,16.6383,121.4759
